transaction_id,user_id,date,category,amount,payment_method,merchant,description
txn_8496416,user_20,2024-06-26,Groceries,-12.98,Cash,Netflix,Groceries payment at Netflix
txn_1800376,user_2,2024-10-04,Education,-391.8,Cash,Netflix,Education payment at Netflix
txn_4259307,user_19,2023-08-11,Education,-150.95,Cash,Starbucks,Education payment at Starbucks
txn_7527531,user_9,2024-05-17,Savings Transfer,-350.53,Debit Card,Netflix,Savings Transfer payment at Netflix
txn_3610863,user_6,2023-08-09,Education,-368.45,Cash,Walmart,Education payment at Walmart
txn_3223731,user_5,2024-05-05,Interest,3795.41,Cash,Local Grocery,Interest payment at Local Grocery
txn_3882319,user_17,2023-07-17,Bonus,1656.37,Credit Card,Hospital,Bonus payment at Hospital
txn_4272513,user_18,2024-11-21,Rent,-74.3,Transfer,Walmart,Rent payment at Walmart
txn_2332929,user_18,2024-06-27,Dining,-73.98,Transfer,Starbucks,Dining payment at Starbucks
txn_2624834,user_3,2024-09-13,Rent,-308.59,Debit Card,Landlord,Rent payment at Landlord
txn_1727105,user_6,2023-09-16,Education,-327.7,Cash,Netflix,Education payment at Netflix
txn_1393970,user_15,2024-06-01,Transport,-438.7,Debit Card,Uber,Transport payment at Uber
txn_1308627,user_3,2023-11-21,Dining,-198.38,Transfer,Starbucks,Dining payment at Starbucks
txn_4764030,user_10,2023-01-24,Dining,-454.05,Cash,Electric Company,Dining payment at Electric Company
txn_4183262,user_15,2023-09-04,Utilities,-310.7,Transfer,Starbucks,Utilities payment at Starbucks
txn_5081886,user_16,2024-04-01,Transport,-183.86,Cash,Walmart,Transport payment at Walmart
txn_6722945,user_6,2024-06-02,Education,-410.47,Debit Card,Walmart,Education payment at Walmart
txn_9420093,user_10,2023-12-20,Rent,-369.16,Cash,Hospital,Rent payment at Hospital
txn_2605256,user_15,2024-11-30,Groceries,-431.64,Credit Card,Local Grocery,Groceries payment at Local Grocery
txn_6299726,user_4,2023-02-24,Groceries,-471.71,Cash,School,Groceries payment at School
txn_9052658,user_18,2023-03-11,Groceries,-369.52,Cash,Starbucks,Groceries payment at Starbucks
txn_9701085,user_7,2024-10-14,Transport,-457.3,Credit Card,Hospital,Transport payment at Hospital
txn_9931303,user_13,2024-02-21,Dining,-337.54,Transfer,Local Grocery,Dining payment at Local Grocery
txn_9819789,user_20,2023-08-01,Transport,-402.44,Debit Card,Hospital,Transport payment at Hospital
txn_8305527,user_13,2023-11-11,Savings Transfer,-328.11,Credit Card,Local Grocery,Savings Transfer payment at Local Grocery
txn_5209814,user_2,2023-04-15,Healthcare,-402.63,Cash,Electric Company,Healthcare payment at Electric Company
txn_5193454,user_18,2024-03-15,Groceries,-192.56,Transfer,Electric Company,Groceries payment at Electric Company
txn_9120306,user_5,2023-03-04,Bonus,4688.6,Credit Card,Netflix,Bonus payment at Netflix
txn_6328106,user_2,2023-02-07,Rent,-358.75,Transfer,Starbucks,Rent payment at Starbucks
txn_6574974,user_12,2024-11-27,Dining,-149.03,Transfer,Netflix,Dining payment at Netflix
txn_5678635,user_20,2024-08-27,Salary,4278.49,Transfer,Uber,Salary payment at Uber
txn_4543559,user_9,2023-08-25,Healthcare,-141.51,Cash,Amazon,Healthcare payment at Amazon
txn_9892687,user_14,2023-12-04,Savings Transfer,-283.19,Credit Card,Landlord,Savings Transfer payment at Landlord
txn_6171707,user_12,2024-05-10,Healthcare,-208.49,Cash,Electric Company,Healthcare payment at Electric Company
txn_7444723,user_13,2024-03-29,Entertainment,-394.98,Cash,Starbucks,Entertainment payment at Starbucks
txn_6770558,user_10,2023-06-22,Dining,-267.53,Debit Card,Landlord,Dining payment at Landlord
txn_9214562,user_10,2023-11-10,Savings Transfer,-474.25,Credit Card,Landlord,Savings Transfer payment at Landlord
txn_6618817,user_2,2023-07-15,Transport,-49.49,Debit Card,School,Transport payment at School
txn_5769760,user_3,2024-08-23,Education,-459.81,Debit Card,Starbucks,Education payment at Starbucks
txn_7434092,user_4,2024-02-26,Interest,2401.04,Debit Card,Local Grocery,Interest payment at Local Grocery
txn_1470731,user_8,2023-05-30,Entertainment,-289.63,Transfer,School,Entertainment payment at School
txn_5977771,user_7,2024-10-29,Transport,-399.52,Credit Card,Netflix,Transport payment at Netflix
txn_5183660,user_14,2023-10-24,Bonus,4608.34,Debit Card,Landlord,Bonus payment at Landlord
txn_5911531,user_14,2023-07-31,Healthcare,-79.55,Debit Card,Walmart,Healthcare payment at Walmart
txn_6294734,user_7,2023-06-12,Bonus,2151.43,Credit Card,Hospital,Bonus payment at Hospital
txn_9415445,user_9,2023-12-10,Dining,-316.16,Cash,School,Dining payment at School
txn_6210763,user_20,2023-01-03,Utilities,-348.67,Credit Card,Walmart,Utilities payment at Walmart
txn_6422713,user_3,2023-03-06,Utilities,-252.75,Credit Card,Starbucks,Utilities payment at Starbucks
txn_7682026,user_7,2023-08-09,Rent,-112.51,Credit Card,Local Grocery,Rent payment at Local Grocery
txn_8654046,user_17,2023-11-30,Interest,1873.45,Transfer,Local Grocery,Interest payment at Local Grocery
txn_7868893,user_14,2023-02-15,Utilities,-103.71,Debit Card,Landlord,Utilities payment at Landlord
txn_6808894,user_10,2023-11-15,Transport,-437.67,Debit Card,School,Transport payment at School
txn_4752696,user_14,2023-02-03,Healthcare,-46.36,Credit Card,Uber,Healthcare payment at Uber
txn_8261249,user_13,2024-02-23,Education,-47.83,Credit Card,Starbucks,Education payment at Starbucks
txn_7462784,user_7,2024-07-02,Healthcare,-50.2,Transfer,Amazon,Healthcare payment at Amazon
txn_9027657,user_20,2024-02-05,Interest,4778.58,Cash,Starbucks,Interest payment at Starbucks
txn_4096732,user_18,2024-02-16,Savings Transfer,-193.98,Transfer,Landlord,Savings Transfer payment at Landlord
txn_3074073,user_13,2023-11-22,Dining,-102.63,Debit Card,Walmart,Dining payment at Walmart
txn_6430737,user_14,2023-06-28,Dining,-155.68,Transfer,Landlord,Dining payment at Landlord
txn_4623095,user_14,2023-11-13,Healthcare,-355.18,Cash,Hospital,Healthcare payment at Hospital
txn_2310446,user_20,2023-04-13,Groceries,-228.53,Cash,Local Grocery,Groceries payment at Local Grocery
txn_9992006,user_3,2024-08-22,Interest,2857.17,Debit Card,Walmart,Interest payment at Walmart
txn_4680710,user_19,2024-01-25,Groceries,-23.38,Transfer,Uber,Groceries payment at Uber
txn_6494816,user_10,2023-11-16,Transport,-335.06,Credit Card,Amazon,Transport payment at Amazon
txn_4020777,user_14,2024-05-24,Groceries,-357.0,Transfer,Amazon,Groceries payment at Amazon
txn_8493433,user_17,2024-05-07,Education,-302.56,Credit Card,Local Grocery,Education payment at Local Grocery
txn_6862081,user_5,2023-07-25,Rent,-234.71,Debit Card,School,Rent payment at School
txn_4555610,user_3,2023-12-08,Transport,-111.48,Cash,Netflix,Transport payment at Netflix
txn_8543989,user_9,2024-09-01,Salary,1667.86,Transfer,Walmart,Salary payment at Walmart
txn_4582452,user_1,2023-07-06,Transport,-138.58,Cash,Amazon,Transport payment at Amazon
txn_9830135,user_9,2023-06-03,Education,-444.29,Cash,Netflix,Education payment at Netflix
txn_1038477,user_15,2024-01-09,Utilities,-352.4,Debit Card,Walmart,Utilities payment at Walmart
txn_8677327,user_14,2023-11-20,Utilities,-377.54,Cash,Local Grocery,Utilities payment at Local Grocery
txn_1411703,user_17,2024-01-14,Savings Transfer,-164.27,Cash,Hospital,Savings Transfer payment at Hospital
txn_9178423,user_11,2024-02-18,Interest,4897.53,Cash,Electric Company,Interest payment at Electric Company
txn_5532593,user_10,2024-02-14,Rent,-38.96,Credit Card,Amazon,Rent payment at Amazon
txn_8730572,user_2,2024-04-12,Entertainment,-106.59,Transfer,Landlord,Entertainment payment at Landlord
txn_3094218,user_10,2023-04-05,Savings Transfer,-354.48,Debit Card,Hospital,Savings Transfer payment at Hospital
txn_7264908,user_12,2024-06-02,Salary,1243.05,Transfer,Electric Company,Salary payment at Electric Company
txn_2910835,user_3,2023-09-26,Groceries,-332.44,Cash,Local Grocery,Groceries payment at Local Grocery
txn_1989235,user_4,2024-05-14,Education,-38.17,Transfer,Netflix,Education payment at Netflix
txn_4832674,user_17,2023-07-22,Healthcare,-361.61,Cash,Local Grocery,Healthcare payment at Local Grocery
txn_2880417,user_10,2023-04-15,Healthcare,-353.46,Cash,Electric Company,Healthcare payment at Electric Company
txn_1189763,user_10,2023-08-23,Transport,-450.31,Cash,School,Transport payment at School
txn_7083367,user_6,2023-11-04,Groceries,-131.67,Transfer,Electric Company,Groceries payment at Electric Company
txn_3873203,user_18,2024-03-05,Savings Transfer,-283.72,Transfer,Electric Company,Savings Transfer payment at Electric Company
txn_1534517,user_12,2023-05-22,Utilities,-7.28,Transfer,Uber,Utilities payment at Uber
txn_8243359,user_19,2023-06-24,Dining,-251.86,Credit Card,Walmart,Dining payment at Walmart
txn_2900209,user_4,2024-06-29,Entertainment,-63.38,Credit Card,Amazon,Entertainment payment at Amazon
txn_4386566,user_16,2023-01-24,Utilities,-436.5,Cash,Walmart,Utilities payment at Walmart
txn_8629410,user_15,2024-04-27,Rent,-379.48,Debit Card,Hospital,Rent payment at Hospital
txn_7511247,user_7,2024-01-18,Dining,-457.38,Cash,Starbucks,Dining payment at Starbucks
txn_9295443,user_4,2024-10-15,Savings Transfer,-220.41,Credit Card,Landlord,Savings Transfer payment at Landlord
txn_7223447,user_13,2023-02-13,Savings Transfer,-219.31,Transfer,Hospital,Savings Transfer payment at Hospital
txn_2275840,user_3,2023-08-26,Groceries,-350.51,Cash,Hospital,Groceries payment at Hospital
txn_9132960,user_6,2023-11-07,Healthcare,-226.39,Debit Card,Starbucks,Healthcare payment at Starbucks
txn_4061395,user_9,2024-12-02,Entertainment,-286.34,Transfer,Amazon,Entertainment payment at Amazon
txn_4418314,user_15,2024-07-29,Education,-24.98,Cash,Landlord,Education payment at Landlord
txn_5857433,user_10,2023-08-04,Savings Transfer,-89.84,Debit Card,Local Grocery,Savings Transfer payment at Local Grocery
txn_1798589,user_13,2023-04-19,Transport,-127.28,Debit Card,Landlord,Transport payment at Landlord
txn_4926546,user_12,2024-03-04,Transport,-360.69,Debit Card,School,Transport payment at School
txn_9678347,user_19,2023-01-09,Entertainment,-93.14,Credit Card,Hospital,Entertainment payment at Hospital
txn_4594263,user_20,2024-05-21,Dining,-380.48,Credit Card,Uber,Dining payment at Uber
txn_1297322,user_11,2024-04-29,Healthcare,-431.38,Credit Card,Starbucks,Healthcare payment at Starbucks
txn_2074961,user_6,2024-07-16,Education,-447.69,Transfer,Amazon,Education payment at Amazon
txn_7280428,user_4,2024-04-01,Salary,2189.83,Cash,Walmart,Salary payment at Walmart
txn_1658331,user_1,2024-09-05,Transport,-212.7,Cash,Starbucks,Transport payment at Starbucks
txn_7120496,user_5,2024-09-18,Rent,-348.11,Credit Card,Starbucks,Rent payment at Starbucks
txn_1043751,user_1,2023-12-15,Healthcare,-234.53,Transfer,Amazon,Healthcare payment at Amazon
txn_6406262,user_8,2023-06-30,Transport,-106.56,Credit Card,School,Transport payment at School
txn_8107818,user_1,2024-02-26,Savings Transfer,-259.59,Transfer,School,Savings Transfer payment at School
txn_9248888,user_15,2024-04-08,Healthcare,-157.29,Transfer,Starbucks,Healthcare payment at Starbucks
txn_6357801,user_20,2023-01-21,Utilities,-36.38,Credit Card,School,Utilities payment at School
txn_3733355,user_11,2023-10-22,Education,-195.27,Transfer,Uber,Education payment at Uber
txn_1993803,user_5,2023-09-10,Utilities,-432.66,Cash,Uber,Utilities payment at Uber
txn_7371112,user_5,2023-11-03,Savings Transfer,-213.65,Debit Card,School,Savings Transfer payment at School
txn_2533295,user_3,2024-05-08,Healthcare,-188.38,Transfer,Netflix,Healthcare payment at Netflix
txn_2166499,user_13,2023-01-11,Dining,-22.87,Cash,Landlord,Dining payment at Landlord
txn_8949890,user_6,2024-08-31,Utilities,-148.2,Debit Card,Walmart,Utilities payment at Walmart
txn_6477658,user_18,2023-12-14,Dining,-206.47,Credit Card,Uber,Dining payment at Uber
txn_2463177,user_7,2024-09-27,Dining,-162.31,Credit Card,Netflix,Dining payment at Netflix
txn_3307885,user_2,2023-08-16,Healthcare,-307.94,Debit Card,Amazon,Healthcare payment at Amazon
txn_9757948,user_20,2023-09-26,Rent,-289.8,Credit Card,Netflix,Rent payment at Netflix
txn_2009381,user_5,2023-10-21,Savings Transfer,-332.29,Transfer,Landlord,Savings Transfer payment at Landlord
txn_1650152,user_17,2024-10-28,Transport,-181.13,Cash,Uber,Transport payment at Uber
txn_8196432,user_3,2024-05-20,Education,-224.68,Transfer,Electric Company,Education payment at Electric Company
txn_3240497,user_13,2023-04-07,Rent,-492.46,Credit Card,Netflix,Rent payment at Netflix
txn_6778390,user_10,2024-12-25,Utilities,-286.82,Cash,Electric Company,Utilities payment at Electric Company
txn_8073168,user_1,2023-12-07,Entertainment,-244.36,Credit Card,Local Grocery,Entertainment payment at Local Grocery
txn_8441041,user_9,2024-03-07,Entertainment,-390.21,Debit Card,School,Entertainment payment at School
txn_3354297,user_18,2023-05-13,Entertainment,-165.95,Cash,Electric Company,Entertainment payment at Electric Company
txn_8979293,user_13,2023-12-12,Dining,-168.07,Transfer,School,Dining payment at School
txn_1308503,user_16,2024-01-26,Interest,1591.73,Transfer,Electric Company,Interest payment at Electric Company
txn_5138462,user_19,2024-10-31,Groceries,-329.39,Credit Card,Landlord,Groceries payment at Landlord
txn_5262857,user_4,2023-04-17,Groceries,-343.28,Debit Card,Electric Company,Groceries payment at Electric Company
txn_5507889,user_2,2024-03-19,Bonus,3754.21,Cash,School,Bonus payment at School
txn_4929975,user_11,2024-01-25,Education,-487.47,Debit Card,Netflix,Education payment at Netflix
txn_4564661,user_10,2023-02-10,Dining,-441.58,Debit Card,Electric Company,Dining payment at Electric Company
txn_5808595,user_14,2024-01-26,Savings Transfer,-260.32,Cash,Electric Company,Savings Transfer payment at Electric Company
txn_5452226,user_1,2024-04-08,Utilities,-237.31,Debit Card,Uber,Utilities payment at Uber
txn_5778757,user_20,2024-02-02,Salary,3137.61,Transfer,Amazon,Salary payment at Amazon
txn_6436089,user_3,2024-06-14,Entertainment,-237.16,Cash,Landlord,Entertainment payment at Landlord
txn_5570038,user_1,2024-03-16,Salary,2241.93,Debit Card,Amazon,Salary payment at Amazon
txn_4685529,user_5,2023-09-29,Bonus,3474.5,Transfer,Local Grocery,Bonus payment at Local Grocery
txn_4131401,user_4,2023-10-20,Education,-293.99,Debit Card,School,Education payment at School
txn_9460543,user_8,2023-04-23,Savings Transfer,-72.8,Cash,Amazon,Savings Transfer payment at Amazon
txn_5371125,user_1,2024-05-16,Interest,2756.42,Cash,Netflix,Interest payment at Netflix
txn_1918789,user_5,2024-12-24,Education,-191.4,Debit Card,Uber,Education payment at Uber
txn_3340730,user_4,2023-11-19,Entertainment,-468.78,Cash,Starbucks,Entertainment payment at Starbucks
txn_8909531,user_15,2024-10-04,Utilities,-260.65,Credit Card,Electric Company,Utilities payment at Electric Company
txn_8703761,user_20,2023-12-15,Education,-301.24,Credit Card,Hospital,Education payment at Hospital
txn_9520046,user_1,2024-03-12,Healthcare,-121.16,Cash,Uber,Healthcare payment at Uber
txn_8942198,user_8,2024-03-05,Groceries,-487.98,Transfer,Electric Company,Groceries payment at Electric Company
txn_1145947,user_5,2024-02-02,Savings Transfer,-173.26,Transfer,Amazon,Savings Transfer payment at Amazon
txn_7733311,user_4,2023-01-25,Savings Transfer,-384.96,Debit Card,Walmart,Savings Transfer payment at Walmart
txn_8178806,user_1,2023-01-10,Rent,-67.61,Transfer,Starbucks,Rent payment at Starbucks
txn_1920603,user_18,2023-08-31,Salary,3516.15,Cash,Walmart,Salary payment at Walmart
txn_8859314,user_19,2024-09-28,Interest,3769.87,Debit Card,Electric Company,Interest payment at Electric Company
txn_4755418,user_2,2023-10-11,Transport,-256.23,Transfer,Electric Company,Transport payment at Electric Company
txn_8088546,user_9,2023-05-04,Dining,-337.17,Debit Card,Netflix,Dining payment at Netflix
txn_6399235,user_15,2024-08-21,Groceries,-117.9,Cash,Starbucks,Groceries payment at Starbucks
txn_8015953,user_13,2023-11-12,Dining,-282.12,Transfer,Local Grocery,Dining payment at Local Grocery
txn_9048144,user_4,2024-01-11,Salary,1212.35,Credit Card,Walmart,Salary payment at Walmart
txn_8132794,user_7,2023-01-24,Education,-356.82,Credit Card,School,Education payment at School
txn_5706874,user_12,2024-08-11,Utilities,-160.98,Transfer,Amazon,Utilities payment at Amazon
txn_4852206,user_13,2024-11-15,Dining,-151.24,Transfer,Amazon,Dining payment at Amazon
txn_5844626,user_20,2023-03-20,Healthcare,-350.23,Debit Card,Landlord,Healthcare payment at Landlord
txn_4862079,user_7,2023-10-26,Transport,-334.26,Transfer,Netflix,Transport payment at Netflix
txn_3571117,user_17,2023-10-27,Interest,3530.89,Transfer,Walmart,Interest payment at Walmart
txn_1609959,user_4,2024-06-10,Dining,-73.47,Transfer,Uber,Dining payment at Uber
txn_5864387,user_6,2024-08-19,Healthcare,-311.11,Cash,Local Grocery,Healthcare payment at Local Grocery
txn_3466389,user_16,2023-11-04,Bonus,3723.0,Credit Card,Starbucks,Bonus payment at Starbucks
txn_5390708,user_15,2024-06-23,Transport,-460.65,Cash,Electric Company,Transport payment at Electric Company
txn_7390521,user_6,2023-05-05,Groceries,-69.53,Cash,Uber,Groceries payment at Uber
txn_9512194,user_19,2023-03-25,Savings Transfer,-150.03,Transfer,Amazon,Savings Transfer payment at Amazon
txn_3701016,user_11,2023-07-24,Transport,-472.96,Debit Card,Starbucks,Transport payment at Starbucks
txn_8650048,user_3,2024-08-14,Entertainment,-363.65,Debit Card,Landlord,Entertainment payment at Landlord
txn_3395934,user_18,2023-03-11,Bonus,1388.57,Debit Card,Uber,Bonus payment at Uber
txn_6478762,user_16,2023-07-20,Dining,-65.65,Cash,Local Grocery,Dining payment at Local Grocery
txn_9540837,user_14,2024-06-14,Dining,-65.88,Debit Card,Hospital,Dining payment at Hospital
txn_5348614,user_17,2023-01-24,Rent,-224.22,Debit Card,Hospital,Rent payment at Hospital
txn_1540842,user_16,2023-03-26,Healthcare,-449.32,Debit Card,Starbucks,Healthcare payment at Starbucks
txn_6638636,user_8,2024-06-18,Groceries,-403.6,Debit Card,Landlord,Groceries payment at Landlord
txn_1844205,user_8,2023-01-14,Entertainment,-287.53,Debit Card,Uber,Entertainment payment at Uber
txn_9170745,user_10,2023-09-09,Salary,2079.14,Credit Card,Uber,Salary payment at Uber
txn_4179036,user_13,2023-02-05,Education,-181.01,Cash,Uber,Education payment at Uber
txn_7309624,user_14,2023-04-29,Groceries,-374.24,Transfer,Hospital,Groceries payment at Hospital
txn_6459261,user_5,2024-05-03,Dining,-231.43,Cash,Uber,Dining payment at Uber
txn_6107700,user_8,2023-09-06,Entertainment,-22.67,Cash,Hospital,Entertainment payment at Hospital
txn_7902751,user_7,2023-05-14,Healthcare,-154.21,Cash,Netflix,Healthcare payment at Netflix
txn_2293682,user_7,2024-05-19,Rent,-71.5,Cash,Walmart,Rent payment at Walmart
txn_5066048,user_16,2024-12-08,Savings Transfer,-79.47,Credit Card,Electric Company,Savings Transfer payment at Electric Company
txn_7698017,user_1,2023-03-30,Entertainment,-252.25,Cash,Walmart,Entertainment payment at Walmart
txn_9900694,user_6,2024-09-18,Transport,-446.04,Cash,Walmart,Transport payment at Walmart
txn_1359563,user_5,2024-07-28,Dining,-146.01,Credit Card,Uber,Dining payment at Uber
txn_8116624,user_14,2023-09-13,Savings Transfer,-413.95,Transfer,Starbucks,Savings Transfer payment at Starbucks
txn_7736422,user_8,2023-01-03,Healthcare,-385.75,Cash,Local Grocery,Healthcare payment at Local Grocery
txn_9418635,user_14,2023-06-04,Rent,-125.85,Debit Card,Landlord,Rent payment at Landlord
txn_7674242,user_20,2023-09-01,Bonus,1135.81,Transfer,Electric Company,Bonus payment at Electric Company
txn_6945111,user_19,2024-04-17,Dining,-224.42,Cash,Landlord,Dining payment at Landlord
txn_1755115,user_16,2023-11-24,Savings Transfer,-364.8,Credit Card,Uber,Savings Transfer payment at Uber
txn_2797008,user_10,2024-09-13,Rent,-364.66,Cash,Local Grocery,Rent payment at Local Grocery
txn_6105430,user_9,2023-12-14,Entertainment,-116.3,Debit Card,Starbucks,Entertainment payment at Starbucks
txn_6078237,user_6,2023-09-10,Rent,-467.75,Debit Card,Landlord,Rent payment at Landlord
txn_4189498,user_12,2024-02-12,Entertainment,-389.26,Transfer,Netflix,Entertainment payment at Netflix
txn_2628391,user_3,2024-11-08,Salary,4041.94,Transfer,Landlord,Salary payment at Landlord
txn_6317158,user_17,2023-07-20,Groceries,-261.15,Debit Card,Walmart,Groceries payment at Walmart
txn_7717772,user_7,2024-07-17,Healthcare,-307.23,Cash,Landlord,Healthcare payment at Landlord
txn_8897499,user_19,2024-03-31,Dining,-416.93,Credit Card,Starbucks,Dining payment at Starbucks
txn_8734591,user_7,2023-01-13,Groceries,-182.95,Debit Card,Electric Company,Groceries payment at Electric Company
txn_4263946,user_13,2024-10-16,Bonus,4962.33,Debit Card,Electric Company,Bonus payment at Electric Company
txn_7754948,user_11,2023-10-11,Rent,-408.05,Debit Card,Hospital,Rent payment at Hospital
txn_6634328,user_6,2023-04-10,Rent,-423.1,Debit Card,Walmart,Rent payment at Walmart
txn_7448694,user_19,2024-02-15,Savings Transfer,-428.22,Debit Card,School,Savings Transfer payment at School
txn_4220855,user_1,2024-02-05,Healthcare,-233.17,Debit Card,Walmart,Healthcare payment at Walmart
txn_4615321,user_13,2023-02-04,Utilities,-379.86,Debit Card,Electric Company,Utilities payment at Electric Company
txn_5942335,user_6,2024-12-22,Entertainment,-59.65,Cash,Local Grocery,Entertainment payment at Local Grocery
txn_9062108,user_16,2024-08-06,Transport,-144.31,Credit Card,Netflix,Transport payment at Netflix
txn_9558176,user_5,2023-11-19,Dining,-40.93,Cash,Hospital,Dining payment at Hospital
txn_1784719,user_1,2024-07-20,Healthcare,-172.4,Transfer,Walmart,Healthcare payment at Walmart
txn_7758765,user_4,2024-07-03,Groceries,-234.4,Credit Card,Landlord,Groceries payment at Landlord
txn_3535453,user_20,2023-03-19,Entertainment,-255.55,Credit Card,Netflix,Entertainment payment at Netflix
txn_1032982,user_7,2023-06-02,Bonus,2898.06,Cash,School,Bonus payment at School
txn_5736451,user_3,2023-06-03,Healthcare,-461.16,Debit Card,Netflix,Healthcare payment at Netflix
txn_8785671,user_10,2024-05-01,Savings Transfer,-247.07,Cash,Walmart,Savings Transfer payment at Walmart
txn_9061911,user_1,2023-03-18,Salary,1527.81,Transfer,School,Salary payment at School
txn_5056334,user_4,2023-03-14,Salary,2943.09,Debit Card,Netflix,Salary payment at Netflix
txn_5237773,user_7,2024-03-21,Dining,-420.39,Cash,Netflix,Dining payment at Netflix
txn_9617673,user_8,2023-03-10,Healthcare,-27.69,Debit Card,Uber,Healthcare payment at Uber
txn_4034573,user_17,2024-08-15,Rent,-273.75,Cash,School,Rent payment at School
txn_7049211,user_19,2024-04-11,Entertainment,-282.2,Transfer,Walmart,Entertainment payment at Walmart
txn_8454199,user_19,2023-01-20,Healthcare,-82.59,Debit Card,Amazon,Healthcare payment at Amazon
txn_7682993,user_7,2024-04-28,Transport,-44.55,Transfer,Netflix,Transport payment at Netflix
txn_4483338,user_11,2023-05-05,Healthcare,-325.38,Credit Card,Electric Company,Healthcare payment at Electric Company
txn_3631366,user_6,2024-09-24,Utilities,-160.07,Transfer,Amazon,Utilities payment at Amazon
txn_3916196,user_10,2024-07-06,Groceries,-83.63,Cash,Landlord,Groceries payment at Landlord
txn_3012628,user_16,2024-09-25,Utilities,-344.04,Debit Card,School,Utilities payment at School
txn_5147583,user_9,2024-07-03,Healthcare,-339.83,Transfer,School,Healthcare payment at School
txn_3837834,user_8,2023-06-19,Savings Transfer,-26.13,Transfer,Starbucks,Savings Transfer payment at Starbucks
txn_1249771,user_19,2023-04-10,Transport,-415.95,Credit Card,Walmart,Transport payment at Walmart
txn_8584160,user_18,2024-01-06,Entertainment,-272.88,Debit Card,Electric Company,Entertainment payment at Electric Company
txn_3175665,user_16,2024-10-03,Dining,-70.52,Debit Card,Walmart,Dining payment at Walmart
txn_5475500,user_13,2024-08-06,Groceries,-445.0,Credit Card,Netflix,Groceries payment at Netflix
txn_9278323,user_11,2024-09-18,Dining,-32.06,Transfer,Amazon,Dining payment at Amazon
txn_6716024,user_7,2023-07-29,Savings Transfer,-118.44,Credit Card,Amazon,Savings Transfer payment at Amazon
txn_5068440,user_14,2023-06-16,Dining,-93.68,Transfer,Landlord,Dining payment at Landlord
txn_4544645,user_12,2024-05-12,Healthcare,-477.93,Credit Card,Walmart,Healthcare payment at Walmart
txn_3183494,user_13,2023-04-10,Transport,-358.8,Credit Card,Walmart,Transport payment at Walmart
txn_3917333,user_4,2023-08-10,Groceries,-378.72,Transfer,Amazon,Groceries payment at Amazon
txn_2377896,user_6,2024-11-13,Savings Transfer,-134.38,Transfer,Amazon,Savings Transfer payment at Amazon
txn_9462286,user_1,2023-01-12,Bonus,4523.3,Debit Card,Local Grocery,Bonus payment at Local Grocery
txn_6590205,user_13,2024-05-06,Entertainment,-425.71,Credit Card,Walmart,Entertainment payment at Walmart
txn_3320728,user_1,2024-11-17,Interest,4770.49,Credit Card,Starbucks,Interest payment at Starbucks
txn_2772223,user_17,2023-10-14,Healthcare,-99.47,Debit Card,Hospital,Healthcare payment at Hospital
txn_5611784,user_9,2024-04-10,Dining,-192.98,Debit Card,Amazon,Dining payment at Amazon
txn_5567136,user_17,2023-01-17,Dining,-181.08,Credit Card,Hospital,Dining payment at Hospital
txn_4210008,user_14,2024-04-25,Interest,4556.35,Transfer,Local Grocery,Interest payment at Local Grocery
txn_6398936,user_19,2023-10-08,Education,-403.5,Cash,Electric Company,Education payment at Electric Company
txn_8742453,user_3,2023-12-08,Groceries,-79.05,Transfer,Amazon,Groceries payment at Amazon
txn_7130123,user_8,2023-06-12,Healthcare,-447.37,Debit Card,School,Healthcare payment at School
txn_7352536,user_13,2023-08-06,Education,-321.3,Transfer,School,Education payment at School
txn_8852524,user_9,2024-01-16,Utilities,-88.7,Cash,Local Grocery,Utilities payment at Local Grocery
txn_7857117,user_9,2023-08-22,Salary,4532.54,Debit Card,Walmart,Salary payment at Walmart
txn_4499514,user_11,2023-10-08,Savings Transfer,-67.44,Debit Card,Uber,Savings Transfer payment at Uber
txn_9682552,user_10,2023-03-10,Utilities,-186.98,Cash,Electric Company,Utilities payment at Electric Company
txn_3338860,user_15,2023-05-18,Savings Transfer,-295.1,Cash,Starbucks,Savings Transfer payment at Starbucks
txn_1530283,user_8,2024-03-25,Entertainment,-321.79,Transfer,Netflix,Entertainment payment at Netflix
txn_5970347,user_14,2024-03-11,Rent,-148.79,Debit Card,Starbucks,Rent payment at Starbucks
txn_8023036,user_17,2024-08-25,Dining,-313.15,Cash,Amazon,Dining payment at Amazon
txn_9895297,user_12,2023-05-25,Education,-36.53,Debit Card,School,Education payment at School
txn_4921083,user_10,2023-11-24,Interest,2365.7,Cash,Landlord,Interest payment at Landlord
txn_5276305,user_14,2024-10-24,Entertainment,-130.68,Credit Card,Electric Company,Entertainment payment at Electric Company
txn_5017033,user_1,2023-08-13,Utilities,-207.42,Cash,School,Utilities payment at School
txn_6418864,user_15,2023-07-16,Transport,-338.31,Debit Card,Starbucks,Transport payment at Starbucks
txn_3773163,user_5,2023-07-25,Rent,-77.18,Credit Card,Landlord,Rent payment at Landlord
txn_1530957,user_20,2023-06-30,Dining,-75.05,Debit Card,Starbucks,Dining payment at Starbucks
txn_1127141,user_20,2023-06-20,Healthcare,-105.64,Credit Card,Amazon,Healthcare payment at Amazon
txn_4664391,user_3,2023-02-06,Healthcare,-414.94,Cash,Netflix,Healthcare payment at Netflix
